id,address_state,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,loan_category,good_loan_flag,bad_loan_flag,issue_year,issue_month,issue_month_name,issue_year_month,payment_difference,payment_ratio
488655,CA,3 years,Western Asset Management Company,A,RENT,2021-10-03,2021-04-12,2021-03-12,Fully Paid,2021-04-12,623281,major purchase,A3,36 months,Not Verified,60000.0,0.059,99.01,0.0714,3200,12,3520,Good Loan,1,0,2021.0,10.0,October,2021-10,320,1.1
299106,MA,3 years,Hampshire GI Associates,A,RENT,2021-08-03,2021-04-09,2021-05-09,Fully Paid,2021-06-09,299103,major purchase,A3,36 months,Not Verified,49244.0,0.0224,250.7,0.08,8000,17,8551,Good Loan,1,0,2021.0,8.0,August,2021-08,551,1.0689
348410,IL,3 years,American Audio,A,RENT,2021-08-05,2021-06-10,2021-07-10,Fully Paid,2021-08-10,349503,major purchase,A3,36 months,Not Verified,160000.0,0.0998,235.03,0.08,7500,42,8089,Good Loan,1,0,2021.0,8.0,August,2021-08,589,1.0785
756455,CT,3 years,East Hartford Public Schools,A,RENT,2021-11-05,2021-12-14,2021-06-14,Fully Paid,2021-07-14,956400,major purchase,A4,36 months,Not Verified,16200.0,0.1222,37.33,0.0749,1200,5,1344,Good Loan,1,0,2021.0,11.0,November,2021-11,144,1.12
655043,NJ,3 years,Citco Fund Services,A,RENT,2021-11-01,2021-09-13,2021-09-13,Fully Paid,2021-10-13,837781,major purchase,A5,36 months,Not Verified,72000.0,0.1458,187.08,0.0766,6000,17,6718,Good Loan,1,0,2021.0,11.0,November,2021-11,718,1.1197
594131,NJ,4 years,Lyons and Donahue Contracting,A,RENT,2021-10-10,2021-02-16,2021-10-13,Fully Paid,2021-11-13,762961,major purchase,A3,36 months,Not Verified,19200.0,0.0438,46.42,0.0714,1500,8,1671,Good Loan,1,0,2021.0,10.0,October,2021-10,171,1.114
456556,NY,5 years,Teva Pharmaceuticals,A,RENT,2021-09-11,2021-10-15,2021-11-12,Fully Paid,2021-12-12,567045,major purchase,A4,36 months,Not Verified,53000.0,0.1531,316.11,0.0859,10000,33,11380,Good Loan,1,0,2021.0,9.0,September,2021-09,1380,1.138
759943,SC,5 years,alberici constructors,A,RENT,2021-11-05,2021-02-13,2021-02-13,Fully Paid,2021-03-13,960215,major purchase,A5,36 months,Not Verified,85000.0,0.1127,454.51,0.0849,14400,10,15943,Good Loan,1,0,2021.0,11.0,November,2021-11,1543,1.1072
642926,NY,6 years,darnitsa maintenace supply llc,A,RENT,2021-11-01,2021-01-14,2021-01-14,Fully Paid,2021-02-14,822850,major purchase,A2,36 months,Not Verified,35000.0,0.0171,303.27,0.0579,10000,12,10918,Good Loan,1,0,2021.0,11.0,November,2021-11,918,1.0918
999276,MO,6 years,KY3 Inc.,A,RENT,2021-11-10,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1224643,major purchase,A4,36 months,Not Verified,34000.0,0.1002,156.46,0.079,5000,20,5632,Good Loan,1,0,2021.0,11.0,November,2021-11,632,1.1264
723703,OK,6 years,"Enviro Systems, Inc.",A,RENT,2021-11-04,2021-05-16,2021-05-14,Fully Paid,2021-06-14,918718,major purchase,A4,36 months,Not Verified,66400.0,0.208,186.06,0.0729,6000,26,6698,Good Loan,1,0,2021.0,11.0,November,2021-11,698,1.1163
499201,WI,7 years,Russ Darrow Group,A,RENT,2021-10-04,2021-04-13,2021-04-13,Fully Paid,2021-05-13,640606,major purchase,A5,36 months,Not Verified,37423.99,0.0144,87.59,0.0788,2800,6,3153,Good Loan,1,0,2021.0,10.0,October,2021-10,353,1.1261
355011,CA,8 years,Gilroy Dispatch,A,RENT,2021-08-09,2021-05-11,2021-05-11,Fully Paid,2021-06-11,359484,major purchase,A2,36 months,Not Verified,41004.0,0.0939,96.69,0.0768,6000,17,3472,Good Loan,1,0,2021.0,8.0,August,2021-08,-2528,0.5787
554739,KY,9 years,Derby Dental laboratory,A,RENT,2021-10-07,2021-08-13,2021-08-13,Fully Paid,2021-09-13,714532,major purchase,A2,36 months,Not Verified,46800.0,0.1054,153.84,0.0676,5000,38,5538,Good Loan,1,0,2021.0,10.0,October,2021-10,538,1.1076
852502,FL,9 years,Air Force,A,RENT,2021-11-08,2021-03-12,2021-03-12,Fully Paid,2021-04-12,1064566,major purchase,A3,36 months,Not Verified,65000.0,0.2518,123.5,0.0699,4000,23,4131,Good Loan,1,0,2021.0,11.0,November,2021-11,131,1.0328
380046,PA,9 years,David H Lightkep,A,RENT,2021-09-02,2021-03-12,2021-03-12,Fully Paid,2021-04-12,407052,major purchase,A3,36 months,Not Verified,51840.0,0.084,282.03,0.08,9000,18,10153,Good Loan,1,0,2021.0,9.0,September,2021-09,1153,1.1281
508957,NY,9 years,rudin managment,A,RENT,2021-10-05,2021-05-13,2021-05-13,Fully Paid,2021-06-13,656808,major purchase,A4,36 months,Not Verified,55000.0,0.1043,404.43,0.0751,13000,26,14560,Good Loan,1,0,2021.0,10.0,October,2021-10,1560,1.12
446792,CA,< 1 year,Allied Barton Security,A,RENT,2021-09-10,2021-08-15,2021-10-12,Fully Paid,2021-11-12,546720,major purchase,A1,36 months,Not Verified,25000.0,0.0816,92.7,0.0705,3000,11,3337,Good Loan,1,0,2021.0,9.0,September,2021-09,337,1.1123
539223,CA,< 1 year,Hanley Wood Market Intelligence,A,RENT,2021-10-07,2021-02-13,2021-04-11,Fully Paid,2021-05-11,696343,major purchase,A2,36 months,Not Verified,26000.0,0.1062,123.07,0.0676,4000,10,4182,Good Loan,1,0,2021.0,10.0,October,2021-10,182,1.0455
642763,FL,< 1 year,School District of Lee County,A,RENT,2021-11-01,2021-07-14,2021-01-14,Fully Paid,2021-02-14,822664,major purchase,A2,36 months,Not Verified,38000.0,0.0524,32.61,0.0579,1075,14,1174,Good Loan,1,0,2021.0,11.0,November,2021-11,99,1.0921
480780,NJ,< 1 year,State of New Jersey,A,RENT,2021-10-02,2021-04-10,2021-04-10,Fully Paid,2021-05-10,611248,major purchase,A3,36 months,Not Verified,51000.0,0.1699,30.94,0.0714,1000,8,1012,Good Loan,1,0,2021.0,10.0,October,2021-10,12,1.012
473831,SC,< 1 year,"Hiller Systems, Inc.",A,RENT,2021-10-01,2021-05-12,2021-04-12,Fully Paid,2021-05-12,599144,major purchase,A3,36 months,Not Verified,40000.0,0.1602,140.49,0.0774,4500,12,5018,Good Loan,1,0,2021.0,10.0,October,2021-10,518,1.1151
1035978,IL,< 1 year,United Stationers,A,RENT,2021-11-12,2021-12-15,2021-12-14,Fully Paid,2022-01-14,1265637,major purchase,A3,36 months,Not Verified,76800.0,0.0958,199.11,0.0751,6400,20,7168,Good Loan,1,0,2021.0,11.0,November,2021-11,768,1.12
366085,PA,< 1 year,NTX Wireless,A,RENT,2021-08-12,2021-05-16,2021-12-11,Fully Paid,2022-01-11,377642,major purchase,A5,36 months,Not Verified,28000.0,0.0176,192.57,0.0963,6000,8,6915,Good Loan,1,0,2021.0,8.0,August,2021-08,915,1.1525
474431,CA,< 1 year,Five-Star AudioVisual,A,RENT,2021-10-01,2021-07-15,2021-02-13,Fully Paid,2021-03-13,600107,major purchase,A5,36 months,Not Verified,37000.0,0.2141,254.18,0.0894,8000,9,9151,Good Loan,1,0,2021.0,10.0,October,2021-10,1151,1.1439
586101,NY,< 1 year,Tobias Technology,A,RENT,2021-10-10,2021-05-11,2021-05-11,Fully Paid,2021-06-11,752991,major purchase,A5,36 months,Not Verified,90000.0,0.0043,62.57,0.0788,2000,13,2085,Good Loan,1,0,2021.0,10.0,October,2021-10,85,1.0425
669210,NY,3 years,Downstate medical center,A,RENT,2021-11-02,2021-04-16,2021-02-14,Fully Paid,2021-03-14,855661,major purchase,A4,36 months,Not Verified,75000.0,0.047,310.1,0.0729,10000,27,11164,Good Loan,1,0,2021.0,11.0,November,2021-11,1164,1.1164
615707,NY,8 years,Community Care Physicians,A,RENT,2021-10-11,2021-03-15,2021-12-13,Fully Paid,2022-01-13,789534,major purchase,A4,36 months,Not Verified,44000.0,0.0205,191.68,0.0654,10000,14,6900,Good Loan,1,0,2021.0,10.0,October,2021-10,-3100,0.69
868716,AZ,1 year,Isagenix International,A,RENT,2021-11-09,2021-03-15,2021-03-12,Fully Paid,2021-04-12,1082434,major purchase,A1,36 months,Not Verified,65000.0,0.0681,120.64,0.0542,4000,22,4102,Good Loan,1,0,2021.0,11.0,November,2021-11,102,1.0255
481943,MI,1 year,Central Michigan University,A,RENT,2021-10-02,2021-02-13,2021-02-13,Fully Paid,2021-03-13,612991,major purchase,A5,36 months,Not Verified,55000.0,0.2184,218.97,0.0788,7000,33,7883,Good Loan,1,0,2021.0,10.0,October,2021-10,883,1.1261
374658,VA,10+ years,JACOBS ENGINEERING,A,RENT,2021-09-01,2021-10-11,2021-10-11,Fully Paid,2021-11-11,396056,major purchase,A3,36 months,Not Verified,156326.0,0.0018,56.41,0.08,1800,9,2027,Good Loan,1,0,2021.0,9.0,September,2021-09,227,1.1261
782324,WA,2 years,Interquest Northwest Inc,A,RENT,2021-11-06,2021-02-14,2021-01-14,Fully Paid,2021-02-14,985304,major purchase,A2,36 months,Not Verified,24000.0,0.081,92.12,0.0662,3000,10,3309,Good Loan,1,0,2021.0,11.0,November,2021-11,309,1.103
430666,CA,2 years,Improvement Direct,A,RENT,2021-09-08,2021-01-12,2021-10-09,Fully Paid,2021-11-09,510816,major purchase,A4,36 months,Not Verified,23800.0,0.0237,281.14,0.0932,8800,8,8936,Good Loan,1,0,2021.0,9.0,September,2021-09,136,1.0155
482059,NY,2 years,Pentegra Retirement Services,A,RENT,2021-10-02,2021-09-13,2021-02-13,Fully Paid,2021-03-13,613124,major purchase,A4,36 months,Not Verified,40000.0,0.1557,130.66,0.0751,4200,12,4704,Good Loan,1,0,2021.0,10.0,October,2021-10,504,1.12
970707,LA,2 years,"The Wright Group, Inc.",A,RENT,2021-11-10,2021-05-14,2021-04-14,Fully Paid,2021-05-14,1192390,major purchase,A5,36 months,Not Verified,78000.0,0.0322,603.32,0.089,19000,13,21627,Good Loan,1,0,2021.0,11.0,November,2021-11,2627,1.1383
534655,SC,2 years,Intermec Technologies,A,RENT,2021-10-06,2021-05-16,2021-01-13,Fully Paid,2021-02-13,690957,major purchase,A5,36 months,Not Verified,35000.0,0.2325,84.46,0.0788,2700,25,3029,Good Loan,1,0,2021.0,10.0,October,2021-10,329,1.1219
489422,MA,2 years,Mass. General Hospital,A,RENT,2021-10-02,2021-04-16,2021-03-13,Fully Paid,2021-04-13,606170,major purchase,A5,36 months,Not Verified,70000.0,0.0542,312.81,0.0788,10000,25,11261,Good Loan,1,0,2021.0,10.0,October,2021-10,1261,1.1261
515647,CT,3 years,City of New Haven,A,RENT,2021-10-05,2021-03-13,2021-03-13,Fully Paid,2021-04-13,666528,major purchase,A4,36 months,Not Verified,42000.0,0.1131,93.34,0.0751,3000,10,3357,Good Loan,1,0,2021.0,10.0,October,2021-10,357,1.119
568058,NY,4 years,NYC DEPT OF EDUCATION,A,RENT,2021-10-08,2021-11-10,2021-11-10,Fully Paid,2021-12-10,730752,major purchase,A1,36 months,Not Verified,56048.0,0.1655,146.88,0.0639,4800,32,4851,Good Loan,1,0,2021.0,10.0,October,2021-10,51,1.0106
546203,PA,4 years,Millcreek Community Hospital,A,RENT,2021-10-07,2021-08-12,2021-08-12,Fully Paid,2021-09-12,704369,major purchase,A2,36 months,Not Verified,27600.0,0.1574,230.76,0.0676,7500,17,8209,Good Loan,1,0,2021.0,10.0,October,2021-10,709,1.0945
473386,MT,5 years,CSKT,A,RENT,2021-10-01,2021-06-10,2021-02-10,Fully Paid,2021-03-10,598243,major purchase,A2,36 months,Not Verified,45000.0,0.0331,31.06,0.074,1000,12,1006,Good Loan,1,0,2021.0,10.0,October,2021-10,6,1.006
369360,KS,5 years,LSI Logic,A,RENT,2021-08-12,2021-05-16,2021-12-10,Fully Paid,2022-01-10,385069,major purchase,A3,36 months,Not Verified,40000.0,0.1878,37.61,0.08,1200,15,1332,Good Loan,1,0,2021.0,8.0,August,2021-08,132,1.11
387587,NY,5 years,The Children's Village,A,RENT,2021-09-04,2021-07-10,2021-07-10,Fully Paid,2021-08-10,420539,major purchase,A4,36 months,Not Verified,56496.0,0.0571,63.9,0.0932,2000,13,2146,Good Loan,1,0,2021.0,9.0,September,2021-09,146,1.073
793950,CA,6 years,WEST HILLS HEALTH & REHAB,A,RENT,2021-11-06,2021-11-14,2021-07-14,Fully Paid,2021-08-14,998511,major purchase,A3,36 months,Not Verified,60000.0,0.2362,154.37,0.0699,5000,41,5557,Good Loan,1,0,2021.0,11.0,November,2021-11,557,1.1114
606222,NY,9 years,nypd,A,RENT,2021-10-11,2021-06-11,2021-05-11,Fully Paid,2021-06-11,777696,major purchase,A2,36 months,Not Verified,84000.0,0.0094,90.99,0.0579,3000,24,3081,Good Loan,1,0,2021.0,10.0,October,2021-10,81,1.027
399674,MI,9 years,country market,A,RENT,2021-09-05,2021-05-16,2021-05-12,Fully Paid,2021-06-12,442549,major purchase,A2,36 months,Not Verified,23004.0,0.0433,46.79,0.0768,1500,29,1684,Good Loan,1,0,2021.0,9.0,September,2021-09,184,1.1227
383996,CA,< 1 year,State of California,A,RENT,2021-09-03,2021-03-16,2021-03-12,Fully Paid,2021-04-12,414688,major purchase,A2,36 months,Not Verified,32000.0,0.057,124.77,0.0768,4000,33,4491,Good Loan,1,0,2021.0,9.0,September,2021-09,491,1.1228
552460,TX,< 1 year,Dimensional fund advisors,A,RENT,2021-10-08,2021-11-14,2021-08-13,Fully Paid,2021-09-13,711870,major purchase,A4,36 months,Not Verified,54996.0,0.0207,124.45,0.0751,4000,11,4480,Good Loan,1,0,2021.0,10.0,October,2021-10,480,1.12
782264,PA,< 1 year,Aerotek,A,RENT,2021-11-06,2021-06-14,2021-07-14,Fully Paid,2021-08-14,985232,major purchase,A4,36 months,Not Verified,25200.0,0.0838,156.48,0.0791,5000,17,5633,Good Loan,1,0,2021.0,11.0,November,2021-11,633,1.1266
493354,FL,< 1 year,Salvation Army,A,RENT,2021-10-03,2021-03-13,2021-03-13,Fully Paid,2021-04-13,631169,major purchase,A5,36 months,Not Verified,10668.0,0.0259,156.41,0.0788,5000,6,5646,Good Loan,1,0,2021.0,10.0,October,2021-10,646,1.1292
721458,IL,7 years,Shoreacres,A,RENT,2021-11-04,2021-05-16,2021-05-13,Fully Paid,2021-06-13,916078,major purchase,A4,36 months,Not Verified,26400.0,0.1768,93.03,0.0729,3000,14,3313,Good Loan,1,0,2021.0,11.0,November,2021-11,313,1.1043
985386,PA,1 year,Smith Micro Software,A,RENT,2021-11-10,2021-05-16,2021-09-14,Fully Paid,2021-10-14,1208842,major purchase,A5,36 months,Not Verified,115000.0,0.0894,158.77,0.089,5000,31,5714,Good Loan,1,0,2021.0,11.0,November,2021-11,714,1.1428
374471,PA,2 years,Wallworks Inc.,A,RENT,2021-09-01,2021-03-16,2021-11-10,Fully Paid,2021-12-10,395649,major purchase,A3,36 months,Not Verified,45000.0,0.1328,206.04,0.08,6575,19,7259,Good Loan,1,0,2021.0,9.0,September,2021-09,684,1.104
595820,VT,5 years,Not Specified,A,RENT,2021-10-10,2021-09-14,2021-10-13,Fully Paid,2021-11-13,764918,major purchase,A5,36 months,Not Verified,28800.0,0.1542,140.77,0.0788,4500,19,5068,Good Loan,1,0,2021.0,10.0,October,2021-10,568,1.1262
364268,CA,< 1 year,Bossa Nova,A,RENT,2021-08-11,2021-05-16,2021-12-11,Fully Paid,2022-01-11,368827,major purchase,A5,36 months,Not Verified,33996.0,0.0166,159.89,0.0938,5000,11,5756,Good Loan,1,0,2021.0,8.0,August,2021-08,756,1.1512
452356,IL,4 years,International Paper,A,RENT,2021-09-11,2021-05-11,2021-05-11,Fully Paid,2021-06-11,558216,major purchase,A5,36 months,Not Verified,71000.0,0.0815,308.19,0.0894,9700,18,10721,Good Loan,1,0,2021.0,9.0,September,2021-09,1021,1.1053
450129,CA,1 year,AT&T,B,RENT,2021-09-10,2021-04-11,2021-04-11,Fully Paid,2021-05-11,553399,major purchase,B1,36 months,Not Verified,75000.0,0.0453,328.04,0.1114,10000,11,11320,Good Loan,1,0,2021.0,9.0,September,2021-09,1320,1.132
831662,CA,1 year,Nokia,B,RENT,2021-11-07,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1040913,major purchase,B1,36 months,Not Verified,54996.0,0.1778,322.63,0.0999,10000,25,11614,Good Loan,1,0,2021.0,11.0,November,2021-11,1614,1.1614
439625,MA,1 year,MIT Lincoln Labs,B,RENT,2021-09-09,2021-01-13,2021-01-12,Fully Paid,2021-02-12,531345,major purchase,B1,36 months,Not Verified,93000.0,0.1303,328.04,0.1114,10000,28,11657,Good Loan,1,0,2021.0,9.0,September,2021-09,1657,1.1657
491443,NY,1 year,Royal Bank of Scotland,B,RENT,2021-10-04,2021-02-16,2021-07-11,Fully Paid,2021-08-11,627984,major purchase,B1,36 months,Not Verified,190000.0,0.0449,225.48,0.0988,7000,17,7677,Good Loan,1,0,2021.0,10.0,October,2021-10,677,1.0967
352545,DC,1 year,Federal Emergency Management Agency (FEMA),B,RENT,2021-08-08,2021-03-11,2021-02-11,Fully Paid,2021-03-11,355730,major purchase,B3,36 months,Not Verified,87000.0,0.0541,181.57,0.1033,7500,41,6504,Good Loan,1,0,2021.0,8.0,August,2021-08,-996,0.8672
625448,AZ,1 year,Industrial Ride Shop,B,RENT,2021-10-12,2021-12-13,2021-12-13,Fully Paid,2022-01-13,801529,major purchase,B5,36 months,Not Verified,16107.0,0.076,113.53,0.1036,3500,5,4087,Good Loan,1,0,2021.0,10.0,October,2021-10,587,1.1677
448835,FL,1 year,Palm Beach Bagel LLC,B,RENT,2021-09-10,2021-10-15,2021-07-12,Fully Paid,2021-08-12,551037,major purchase,B5,36 months,Not Verified,52000.0,0.2172,200.8,0.1253,6000,23,7208,Good Loan,1,0,2021.0,9.0,September,2021-09,1208,1.2013
426963,MO,1 year,Independence School District,B,RENT,2021-09-07,2021-06-11,2021-06-11,Fully Paid,2021-07-11,504292,major purchase,B5,36 months,Not Verified,53664.0,0.2435,299.84,0.1221,9000,24,10490,Good Loan,1,0,2021.0,9.0,September,2021-09,1490,1.1656
1033663,CA,10+ years,image lasers,B,RENT,2021-11-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,1263238,major purchase,B1,36 months,Not Verified,45600.0,0.08,96.68,0.0991,3000,25,3464,Good Loan,1,0,2021.0,11.0,November,2021-11,464,1.1547
481029,NJ,10+ years,Reflectx Staffing Services,B,RENT,2021-10-02,2021-02-13,2021-02-13,Fully Paid,2021-03-13,611667,major purchase,B3,36 months,Not Verified,85000.0,0.1792,260.48,0.1062,8000,7,9378,Good Loan,1,0,2021.0,10.0,October,2021-10,1378,1.1722
367980,KS,10+ years,United Parcel Service,B,RENT,2021-08-12,2021-12-11,2021-12-11,Fully Paid,2022-01-11,376593,major purchase,B3,36 months,Not Verified,27996.0,0.2075,280.62,0.1158,8500,6,10102,Good Loan,1,0,2021.0,8.0,August,2021-08,1602,1.1885
473725,UT,2 years,SnugZ USA,B,RENT,2021-10-01,2021-07-12,2021-06-12,Fully Paid,2021-07-12,598927,major purchase,B1,36 months,Not Verified,65000.0,0.0052,196.83,0.1114,6000,9,6914,Good Loan,1,0,2021.0,10.0,October,2021-10,914,1.1523
608039,NY,2 years,Strauss Discount auto,B,RENT,2021-10-11,2021-12-15,2021-11-13,Fully Paid,2021-12-13,779960,major purchase,B1,36 months,Not Verified,20000.0,0.1554,269.83,0.0888,8500,7,9715,Good Loan,1,0,2021.0,10.0,October,2021-10,1215,1.1429
763505,DC,2 years,SuccessFactors,B,RENT,2021-11-05,2021-04-12,2021-04-12,Fully Paid,2021-05-12,964131,major purchase,B1,36 months,Not Verified,75000.0,0.1022,64.53,0.0999,2000,10,2138,Good Loan,1,0,2021.0,11.0,November,2021-11,138,1.069
878008,FL,2 years,MacDonald's,B,RENT,2021-11-09,2021-09-14,2021-10-14,Fully Paid,2021-11-14,1092763,major purchase,B2,36 months,Not Verified,20000.0,0.021,130.3,0.1065,4000,5,4691,Good Loan,1,0,2021.0,11.0,November,2021-11,691,1.1728
835889,SC,2 years,Not Specified,B,RENT,2021-11-08,2021-09-13,2021-08-13,Fully Paid,2021-09-13,1045881,major purchase,B4,36 months,Not Verified,27600.0,0.1022,98.92,0.1149,3000,19,3308,Good Loan,1,0,2021.0,11.0,November,2021-11,308,1.1027
499466,NY,2 years,new york HRC,B,RENT,2021-10-04,2021-10-13,2021-01-13,Fully Paid,2021-02-13,641098,major purchase,B5,36 months,Not Verified,60000.0,0.0458,197.47,0.1136,6000,7,7098,Good Loan,1,0,2021.0,10.0,October,2021-10,1098,1.183
558682,CA,2 years,Fosters Wine Estates,B,RENT,2021-10-08,2021-08-13,2021-08-13,Fully Paid,2021-09-13,719159,major purchase,B5,36 months,Not Verified,48000.0,0.112,331.48,0.1186,10000,8,11934,Good Loan,1,0,2021.0,10.0,October,2021-10,1934,1.1934
524052,NJ,2 years,Borough of Tinton Falls,B,RENT,2021-10-06,2021-05-16,2021-06-13,Fully Paid,2021-07-13,678084,major purchase,B5,36 months,Not Verified,48000.0,0.0713,331.48,0.1186,10000,6,11934,Good Loan,1,0,2021.0,10.0,October,2021-10,1934,1.1934
762383,NY,3 years,Newmark,B,RENT,2021-11-05,2021-04-16,2021-06-14,Fully Paid,2021-07-14,962903,major purchase,B1,36 months,Not Verified,40000.0,0.0648,80.66,0.0999,2500,10,2904,Good Loan,1,0,2021.0,11.0,November,2021-11,404,1.1616
460598,NY,3 years,Binghamton University,B,RENT,2021-09-11,2021-12-12,2021-12-12,Fully Paid,2022-01-12,575110,major purchase,B2,36 months,Not Verified,32995.0,0.2149,79.13,0.1148,2400,9,2848,Good Loan,1,0,2021.0,9.0,September,2021-09,448,1.1867
507124,GA,3 years,Cardiovascular Group,B,RENT,2021-10-04,2021-05-16,2021-05-13,Fully Paid,2021-06-13,653953,major purchase,B3,36 months,Not Verified,32004.0,0.2486,162.8,0.1062,5000,12,5861,Good Loan,1,0,2021.0,10.0,October,2021-10,861,1.1722
704166,NY,3 years,J.R. Clancy,B,RENT,2021-11-03,2021-03-15,2021-12-13,Fully Paid,2022-01-13,896189,major purchase,B4,36 months,Not Verified,55000.0,0.218,195.7,0.1074,6000,27,6939,Good Loan,1,0,2021.0,11.0,November,2021-11,939,1.1565
442115,NV,3 years,Cirque du Soleil,B,RENT,2021-09-09,2021-01-14,2021-10-12,Fully Paid,2021-11-12,536851,major purchase,B5,36 months,Not Verified,69996.0,0.1068,83.67,0.1253,2500,10,3012,Good Loan,1,0,2021.0,9.0,September,2021-09,512,1.2048
492875,GA,4 years,Simpler-Webb  Inc,B,RENT,2021-10-04,2021-12-12,2021-12-12,Fully Paid,2022-01-12,630401,major purchase,B1,36 months,Not Verified,37500.0,0.0592,109.52,0.0988,3400,6,3934,Good Loan,1,0,2021.0,10.0,October,2021-10,534,1.1571
482734,CT,4 years,Verizon Wireless,B,RENT,2021-10-02,2021-07-14,2021-02-13,Fully Paid,2021-03-13,614128,major purchase,B2,36 months,Not Verified,42000.0,0.0044,97.16,0.1025,3000,13,3498,Good Loan,1,0,2021.0,10.0,October,2021-10,498,1.166
727221,FL,4 years,ArtNexus,B,RENT,2021-11-04,2021-08-12,2021-08-12,Fully Paid,2021-09-12,922716,major purchase,B5,36 months,Not Verified,27000.0,0.1249,295.12,0.1111,9000,7,10035,Good Loan,1,0,2021.0,11.0,November,2021-11,1035,1.115
890096,CA,5 years,Peak Electric,B,RENT,2021-11-09,2021-04-15,2021-05-14,Fully Paid,2021-06-14,1106705,major purchase,B2,36 months,Not Verified,43680.0,0.1676,162.87,0.1065,5000,12,5842,Good Loan,1,0,2021.0,11.0,November,2021-11,842,1.1684
693652,NV,5 years,Starbucks,B,RENT,2021-11-03,2021-02-13,2021-02-13,Fully Paid,2021-03-13,884526,major purchase,B3,36 months,Not Verified,17520.0,0.1466,97.33,0.1037,3000,12,3431,Good Loan,1,0,2021.0,11.0,November,2021-11,431,1.1437
1054100,NJ,5 years,blinds to go,B,RENT,2021-11-12,2021-04-16,2021-09-14,Fully Paid,2021-10-14,1285916,major purchase,B4,36 months,Not Verified,42000.0,0.1666,200.5,0.1242,6000,14,7207,Good Loan,1,0,2021.0,11.0,November,2021-11,1207,1.2012
968398,CA,5 years,"Santa Rosa Symphony, Monterey Symphony",B,RENT,2021-11-10,2021-02-15,2021-10-14,Fully Paid,2021-11-14,1189360,major purchase,B5,36 months,Not Verified,48000.0,0.0225,75.48,0.1269,2250,5,2717,Good Loan,1,0,2021.0,11.0,November,2021-11,467,1.2076
797315,FL,5 years,Zeno Office Solutions,B,RENT,2021-11-06,2021-03-14,2021-01-12,Fully Paid,2021-02-12,1002273,major purchase,B5,36 months,Not Verified,40000.0,0.1095,332.1,0.1199,10000,9,10247,Good Loan,1,0,2021.0,11.0,November,2021-11,247,1.0247
436438,MN,6 years,Richfield Public Schools,B,RENT,2021-09-08,2021-06-12,2021-06-12,Fully Paid,2021-07-12,522565,major purchase,B1,36 months,Not Verified,54924.0,0.0634,82.01,0.1114,2500,13,2948,Good Loan,1,0,2021.0,9.0,September,2021-09,448,1.1792
